ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-07-26,115431.95362135558,108598.43053564608,121173.03666233938,115431.95362135558,115431.95362135558,-448.2631358822317,-448.2631358822317,-448.2631358822317,-448.2631358822317,-448.2631358822317,-448.2631358822317,0.0,0.0,0.0,114983.69048547336
2025-07-27,115543.18932357819,108904.87097630967,121874.13754802289,115543.18932357819,115543.18932357819,-209.42482426440125,-209.42482426440125,-209.42482426440125,-209.42482426440125,-209.42482426440125,-209.42482426440125,0.0,0.0,0.0,115333.7644993138
2025-07-28,115654.42502580078,109480.49297789647,122300.5506448221,115654.42502580078,115654.42502580078,19.77538928992606,19.77538928992606,19.77538928992606,19.77538928992606,19.77538928992606,19.77538928992606,0.0,0.0,0.0,115674.2004150907
2025-07-29,115765.66072802334,109439.11186591568,121477.38881031181,115765.66072802334,115765.66072802334,40.40407308677795,40.40407308677795,40.40407308677795,40.40407308677795,40.40407308677795,40.40407308677795,0.0,0.0,0.0,115806.06480111011
2025-07-30,115780.02474369877,110042.51397505717,122161.52188168778,115780.02474369877,115780.02474369877,447.27229292887574,447.27229292887574,447.27229292887574,447.27229292887574,447.27229292887574,447.27229292887574,0.0,0.0,0.0,116227.29703662764
2025-07-31,115794.38875937417,109595.4727426511,122154.88244455405,115794.38875937417,115794.38875937417,73.85501037437689,73.85501037437689,73.85501037437689,73.85501037437689,73.85501037437689,73.85501037437689,0.0,0.0,0.0,115868.24376974854
2025-08-01,115808.7527750496,109889.07824548926,121813.63735146618,115808.7527750496,115808.7527750496,76.3811944655936,76.3811944655936,76.3811944655936,76.3811944655936,76.3811944655936,76.3811944655936,0.0,0.0,0.0,115885.13396951518
2025-08-02,115823.11679072499,108980.28022009318,122026.56173716125,115823.11679072499,115823.11679072499,-448.26313588206705,-448.26313588206705,-448.26313588206705,-448.26313588206705,-448.26313588206705,-448.26313588206705,0.0,0.0,0.0,115374.85365484293
2025-08-03,115837.48080640042,109743.36589458639,122133.3923289343,115837.48080640042,115837.48080640042,-209.42482426328456,-209.42482426328456,-209.42482426328456,-209.42482426328456,-209.42482426328456,-209.42482426328456,0.0,0.0,0.0,115628.05598213713
2025-08-04,115851.84482207583,109369.99442779063,122127.15664703147,115851.84482207583,115851.84482207583,19.77538928911943,19.77538928911943,19.77538928911943,19.77538928911943,19.77538928911943,19.77538928911943,0.0,0.0,0.0,115871.62021136495
2025-08-05,115866.20883775124,109592.17176317325,122546.69552409873,115866.20883775124,115866.20883775124,40.40407308666727,40.40407308666727,40.40407308666727,40.40407308666727,40.40407308666727,40.40407308666727,0.0,0.0,0.0,115906.61291083791
2025-08-06,115880.57285342665,110439.66911854847,122559.0250868207,115880.57285342665,115880.57285342665,447.2722929285234,447.2722929285234,447.2722929285234,447.2722929285234,447.2722929285234,447.2722929285234,0.0,0.0,0.0,116327.84514635518
2025-08-07,115894.93686910206,109494.22130514332,122141.84414516107,115894.93686910206,115894.93686910206,73.85501037422097,73.85501037422097,73.85501037422097,73.85501037422097,73.85501037422097,73.85501037422097,0.0,0.0,0.0,115968.79187947628
2025-08-08,115909.30088477749,109599.27068594424,122050.42222850387,115909.30088477749,115909.30088477749,76.3811944667207,76.3811944667207,76.3811944667207,76.3811944667207,76.3811944667207,76.3811944667207,0.0,0.0,0.0,115985.68207924422
2025-08-09,115923.6649004529,108983.85509927104,121768.89699169676,115923.6649004529,115923.6649004529,-448.2631358819023,-448.2631358819023,-448.2631358819023,-448.2631358819023,-448.2631358819023,-448.2631358819023,0.0,0.0,0.0,115475.401764571
2025-08-10,115889.41866970313,109382.13971700278,121676.77580900175,115889.41866970313,115889.41866970313,-209.42482426464275,-209.42482426464275,-209.42482426464275,-209.42482426464275,-209.42482426464275,-209.42482426464275,0.0,0.0,0.0,115679.99384543848
2025-08-11,115855.17243895336,109959.4318028136,122189.6089925073,115855.17243895336,115855.17243895336,19.775389290783387,19.775389290783387,19.775389290783387,19.775389290783387,19.775389290783387,19.775389290783387,0.0,0.0,0.0,115874.94782824414
2025-08-12,115820.9262082036,109892.77253590862,121820.53171841518,115820.9262082036,115820.9262082036,40.40407308754493,40.40407308754493,40.40407308754493,40.40407308754493,40.40407308754493,40.40407308754493,0.0,0.0,0.0,115861.33028129114
2025-08-13,115786.67997745384,110450.84683346588,122297.10326645023,115786.67997745384,115786.67997745384,447.27229292833516,447.27229292833516,447.27229292833516,447.27229292833516,447.27229292833516,447.27229292833516,0.0,0.0,0.0,116233.95227038217
2025-08-14,115752.43374670406,109520.88701943099,122386.90380733216,115752.43374670406,115752.43374670406,73.855010374065,73.855010374065,73.855010374065,73.855010374065,73.855010374065,73.855010374065,0.0,0.0,0.0,115826.28875707813
2025-08-15,115718.1875159543,109401.37988972092,122376.75776106514,115718.1875159543,115718.1875159543,76.38119446687095,76.38119446687095,76.38119446687095,76.38119446687095,76.38119446687095,76.38119446687095,0.0,0.0,0.0,115794.56871042117
2025-08-16,115683.94128520452,109053.76245566261,121555.98298715292,115683.94128520452,115683.94128520452,-448.2631358813978,-448.2631358813978,-448.2631358813978,-448.2631358813978,-448.2631358813978,-448.2631358813978,0.0,0.0,0.0,115235.67814932312
2025-08-17,115649.69505445476,109220.66015297576,121474.75079758947,115649.69505445476,115649.69505445476,-209.424824263526,-209.424824263526,-209.424824263526,-209.424824263526,-209.424824263526,-209.424824263526,0.0,0.0,0.0,115440.27023019124
2025-08-18,115615.448823705,108788.7422173787,122247.40220553607,115615.448823705,115615.448823705,19.775389289976733,19.775389289976733,19.775389289976733,19.775389289976733,19.775389289976733,19.775389289976733,0.0,0.0,0.0,115635.22421299497
2025-08-19,115581.20259295523,109134.31053702137,122211.84506262984,115581.20259295523,115581.20259295523,40.40407308680492,40.40407308680492,40.40407308680492,40.40407308680492,40.40407308680492,40.40407308680492,0.0,0.0,0.0,115621.60666604203
2025-08-20,115546.95636220546,110036.02910049906,122198.09273333878,115546.95636220546,115546.95636220546,447.2722929279829,447.2722929279829,447.2722929279829,447.2722929279829,447.2722929279829,447.2722929279829,0.0,0.0,0.0,115994.22865513344
2025-08-21,115512.70972857204,109166.30808957662,120944.72232558219,115512.70972857204,115512.70972857204,73.8550103739187,73.8550103739187,73.8550103739187,73.8550103739187,73.8550103739187,73.8550103739187,0.0,0.0,0.0,115586.56473894596
2025-08-22,115478.4630949386,109374.62047807116,121700.85398843483,115478.4630949386,115478.4630949386,76.38119446591207,76.38119446591207,76.38119446591207,76.38119446591207,76.38119446591207,76.38119446591207,0.0,0.0,0.0,115554.84428940451
2025-08-23,115444.21646130519,108792.38168009289,121048.3240420379,115444.21646130519,115444.21646130519,-448.26313588123315,-448.26313588123315,-448.26313588123315,-448.26313588123315,-448.26313588123315,-448.26313588123315,0.0,0.0,0.0,114995.95332542395
2025-08-24,115409.96982767175,108905.86461587307,121627.87686174751,115409.96982767175,115409.96982767175,-209.42482426453324,-209.42482426453324,-209.42482426453324,-209.42482426453324,-209.42482426453324,-209.42482426453324,0.0,0.0,0.0,115200.54500340723
2025-08-25,115375.72319403832,109394.27038310477,121835.2900068568,115375.72319403832,115375.72319403832,19.775389289170082,19.775389289170082,19.775389289170082,19.775389289170082,19.775389289170082,19.775389289170082,0.0,0.0,0.0,115395.49858332748
2025-08-26,115341.47656040489,108754.88119898019,121752.62412510153,115341.47656040489,115341.47656040489,40.404073086694154,40.404073086694154,40.404073086694154,40.404073086694154,40.404073086694154,40.404073086694154,0.0,0.0,0.0,115381.88063349159
2025-08-27,115307.22992677148,109491.99467743622,122102.26989525958,115307.22992677148,115307.22992677148,447.2722929281765,447.2722929281765,447.2722929281765,447.2722929281765,447.2722929281765,447.2722929281765,0.0,0.0,0.0,115754.50221969966
2025-08-28,115272.98329313805,108616.41807887745,121551.60133269112,115272.98329313805,115272.98329313805,73.85501037376274,73.85501037376274,73.85501037376274,73.85501037376274,73.85501037376274,73.85501037376274,0.0,0.0,0.0,115346.83830351182
2025-08-29,115238.73665950462,109589.66445994079,121814.79511982347,115238.73665950462,115238.73665950462,76.38119446606234,76.38119446606234,76.38119446606234,76.38119446606234,76.38119446606234,76.38119446606234,0.0,0.0,0.0,115315.11785397067
2025-08-30,115204.49002587119,108365.38173100706,121208.81908727445,115204.49002587119,115204.49002587119,-448.2631358810684,-448.2631358810684,-448.2631358810684,-448.2631358810684,-448.2631358810684,-448.2631358810684,0.0,0.0,0.0,114756.22688999012
2025-08-31,115170.24339223777,108894.43691690771,121286.2320559763,115170.24339223777,115170.24339223777,-209.42482426341653,-209.42482426341653,-209.42482426341653,-209.42482426341653,-209.42482426341653,-209.42482426341653,0.0,0.0,0.0,114960.81856797435
2025-09-01,115135.99675788768,108976.06541972657,121666.88803746406,115135.99675788768,115135.99675788768,19.775389290834017,19.775389290834017,19.775389290834017,19.775389290834017,19.775389290834017,19.775389290834017,0.0,0.0,0.0,115155.77214717852
2025-09-02,115101.75012353761,108993.997431072,121400.89234543368,115101.75012353761,115101.75012353761,40.404073085594916,40.404073085594916,40.404073085594916,40.404073085594916,40.404073085594916,40.404073085594916,0.0,0.0,0.0,115142.1541966232
2025-09-03,115067.50348918753,109507.61575312764,121942.64560130361,115067.50348918753,115067.50348918753,447.2722929283702,447.2722929283702,447.2722929283702,447.2722929283702,447.2722929283702,447.2722929283702,0.0,0.0,0.0,115514.7757821159
2025-09-04,115033.25685483743,108701.67344366254,121719.12082138701,115033.25685483743,115033.25685483743,73.85501037444998,73.85501037444998,73.85501037444998,73.85501037444998,73.85501037444998,73.85501037444998,0.0,0.0,0.0,115107.11186521187
2025-09-05,114999.01022048734,108402.81401982962,121355.69574140898,114999.01022048734,114999.01022048734,76.38119446621263,76.38119446621263,76.38119446621263,76.38119446621263,76.38119446621263,76.38119446621263,0.0,0.0,0.0,115075.39141495356
2025-09-06,114964.76358613725,108202.96103280912,121022.90444549052,114964.76358613725,114964.76358613725,-448.2631358818982,-448.2631358818982,-448.2631358818982,-448.2631358818982,-448.2631358818982,-448.2631358818982,0.0,0.0,0.0,114516.50045025535
2025-09-07,114930.51695178717,108664.33372222446,121392.07774680377,114930.51695178717,114930.51695178717,-209.42482426353723,-209.42482426353723,-209.42482426353723,-209.42482426353723,-209.42482426353723,-209.42482426353723,0.0,0.0,0.0,114721.09212752363
2025-09-08,114896.27031743708,108653.91472951949,121316.99539737233,114896.27031743708,114896.27031743708,19.775389290027395,19.775389290027395,19.775389290027395,19.775389290027395,19.775389290027395,19.775389290027395,0.0,0.0,0.0,114916.0457067271
2025-09-09,114862.023683087,108648.57980554806,121322.81199899534,114862.023683087,114862.023683087,40.40407308584336,40.40407308584336,40.40407308584336,40.40407308584336,40.40407308584336,40.40407308584336,0.0,0.0,0.0,114902.42775617284
2025-09-10,114827.77704873691,108966.28179945276,121287.99856603723,114827.77704873691,114827.77704873691,447.2722929285637,447.2722929285637,447.2722929285637,447.2722929285637,447.2722929285637,447.2722929285637,0.0,0.0,0.0,115275.04934166548
2025-09-11,114793.53014970003,108818.75975235239,121343.78219298804,114793.53014970003,114793.53014970003,73.85501037429401,73.85501037429401,73.85501037429401,73.85501037429401,73.85501037429401,73.85501037429401,0.0,0.0,0.0,114867.38516007432
2025-09-12,114759.28325066315,108786.50628961755,121341.48531666808,114759.28325066315,114759.28325066315,76.38119446678516,76.38119446678516,76.38119446678516,76.38119446678516,76.38119446678516,76.38119446678516,0.0,0.0,0.0,114835.66444512994
2025-09-13,114725.03635162627,108264.45723088464,120604.92453541429,114725.03635162627,114725.03635162627,-448.263135880739,-448.263135880739,-448.263135880739,-448.263135880739,-448.263135880739,-448.263135880739,0.0,0.0,0.0,114276.77321574553
2025-09-14,114690.78945258938,107942.67405276965,120648.92836566847,114690.78945258938,114690.78945258938,-209.424824263658,-209.424824263658,-209.424824263658,-209.424824263658,-209.424824263658,-209.424824263658,0.0,0.0,0.0,114481.36462832573
2025-09-15,114656.54255355251,108696.52378896455,120798.81816890316,114656.54255355251,114656.54255355251,19.775389289643993,19.775389289643993,19.775389289643993,19.775389289643993,19.775389289643993,19.775389289643993,0.0,0.0,0.0,114676.31794284216
2025-09-16,114622.29565451563,108093.30105108157,121019.19763553822,114622.29565451563,114622.29565451563,40.40407308573259,40.40407308573259,40.40407308573259,40.40407308573259,40.40407308573259,40.40407308573259,0.0,0.0,0.0,114662.69972760137
2025-09-17,114588.04875547875,108683.57033141918,121477.95671216301,114588.04875547875,114588.04875547875,447.2722929282114,447.2722929282114,447.2722929282114,447.2722929282114,447.2722929282114,447.2722929282114,0.0,0.0,0.0,115035.32104840697
2025-09-18,114553.80185644187,108440.16376100505,121093.77408879287,114553.80185644187,114553.80185644187,73.85501037414296,73.85501037414296,73.85501037414296,73.85501037414296,73.85501037414296,73.85501037414296,0.0,0.0,0.0,114627.65686681602
2025-09-19,114519.55495740498,108817.69355422838,121186.28324243384,114519.55495740498,114519.55495740498,76.38119446693544,76.38119446693544,76.38119446693544,76.38119446693544,76.38119446693544,76.38119446693544,0.0,0.0,0.0,114595.93615187191
2025-09-20,114485.3080583681,107985.83314269806,120471.98252444096,114485.3080583681,114485.3080583681,-448.2631358812291,-448.2631358812291,-448.2631358812291,-448.2631358812291,-448.2631358812291,-448.2631358812291,0.0,0.0,0.0,114037.04492248686
2025-09-21,114451.06115933122,107971.50867166407,120552.0415454064,114451.06115933122,114451.06115933122,-209.42482426377873,-209.42482426377873,-209.42482426377873,-209.42482426377873,-209.42482426377873,-209.42482426377873,0.0,0.0,0.0,114241.63633506744
2025-09-22,114375.67184555734,108195.75667574232,120581.57183702252,114375.67184555734,114375.67184555734,19.775389288837335,19.775389288837335,19.775389288837335,19.775389288837335,19.775389288837335,19.775389288837335,0.0,0.0,0.0,114395.44723484619
2025-09-23,114300.28253178346,107752.19118934713,120756.9517939834,114300.28253178346,114300.28253178346,40.4040730866103,40.4040730866103,40.4040730866103,40.4040730866103,40.4040730866103,40.4040730866103,0.0,0.0,0.0,114340.68660487008
2025-09-24,114224.89321800959,108924.81556115534,121118.71381256136,114224.89321800959,114224.89321800959,447.2722929289509,447.2722929289509,447.2722929289509,447.2722929289509,447.2722929289509,447.2722929289509,0.0,0.0,0.0,114672.16551093853
2025-09-25,114149.50390423571,107906.88166084426,119952.25877792228,114149.50390423571,114149.50390423571,73.8550103739918,73.8550103739918,73.8550103739918,73.8550103739918,73.8550103739918,73.8550103739918,0.0,0.0,0.0,114223.35891460971
2025-09-26,114074.11459046185,107725.4144475306,120332.34180266502,114074.11459046185,114074.11459046185,76.38119446597653,76.38119446597653,76.38119446597653,76.38119446597653,76.38119446597653,76.38119446597653,0.0,0.0,0.0,114150.49578492783
2025-09-27,113998.72527668797,107454.63982039865,120126.8278191676,113998.72527668797,113998.72527668797,-448.2631358810644,-448.2631358810644,-448.2631358810644,-448.2631358810644,-448.2631358810644,-448.2631358810644,0.0,0.0,0.0,113550.4621408069
2025-09-28,113923.33596291409,107762.37538354106,119895.77291303537,113923.33596291409,113923.33596291409,-209.42482426266204,-209.42482426266204,-209.42482426266204,-209.42482426266204,-209.42482426266204,-209.42482426266204,0.0,0.0,0.0,113713.91113865143
2025-09-29,113847.94664914021,107485.26419718975,120120.51845829198,113847.94664914021,113847.94664914021,19.775389290501288,19.775389290501288,19.775389290501288,19.775389290501288,19.775389290501288,19.775389290501288,0.0,0.0,0.0,113867.72203843071
2025-09-30,113772.55733536633,107593.34822988583,120072.66268879228,113772.55733536633,113772.55733536633,40.40407308748805,40.40407308748805,40.40407308748805,40.40407308748805,40.40407308748805,40.40407308748805,0.0,0.0,0.0,113812.96140845382
2025-10-01,113697.16802159246,107689.05308325736,120751.76832712645,113697.16802159246,113697.16802159246,447.27229292821676,447.27229292821676,447.27229292821676,447.27229292821676,447.27229292821676,447.27229292821676,0.0,0.0,0.0,114144.44031452067
2025-10-02,113621.77870781858,107148.99848185157,120198.991243248,113621.77870781858,113621.77870781858,73.85501037384064,73.85501037384064,73.85501037384064,73.85501037384064,73.85501037384064,73.85501037384064,0.0,0.0,0.0,113695.63371819242
2025-10-03,113398.3275699405,107206.0958969867,119739.61336354619,113398.3275699405,113398.3275699405,76.38119446612679,76.38119446612679,76.38119446612679,76.38119446612679,76.38119446612679,76.38119446612679,0.0,0.0,0.0,113474.70876440663
2025-10-04,113174.87643206242,106503.94942676056,119162.17352694411,113174.87643206242,113174.87643206242,-448.2631358818942,-448.2631358818942,-448.2631358818942,-448.2631358818942,-448.2631358818942,-448.2631358818942,0.0,0.0,0.0,112726.61329618053
2025-10-05,112951.42529418433,106733.33497671249,118797.72759280934,112951.42529418433,112951.42529418433,-209.42482426402017,-209.42482426402017,-209.42482426402017,-209.42482426402017,-209.42482426402017,-209.42482426402017,0.0,0.0,0.0,112742.00046992031
2025-10-06,112727.97415630624,106628.85444641394,118873.10895940766,112727.97415630624,112727.97415630624,19.775389290117868,19.775389290117868,19.775389290117868,19.775389290117868,19.775389290117868,19.775389290117868,0.0,0.0,0.0,112747.74954559637
2025-10-07,112504.52301842817,106096.6279882403,119019.1778111362,112504.52301842817,112504.52301842817,40.40407308638881,40.40407308638881,40.40407308638881,40.40407308638881,40.40407308638881,40.40407308638881,0.0,0.0,0.0,112544.92709151456
2025-10-08,112281.07188055008,106284.61508143297,118627.74565328637,112281.07188055008,112281.07188055008,447.27229292841037,447.27229292841037,447.27229292841037,447.27229292841037,447.27229292841037,447.27229292841037,0.0,0.0,0.0,112728.34417347849
2025-10-09,112057.620742672,106353.2683112262,118664.01637125641,112057.620742672,112057.620742672,73.85501037452794,73.85501037452794,73.85501037452794,73.85501037452794,73.85501037452794,73.85501037452794,0.0,0.0,0.0,112131.47575304653
2025-10-11,111610.71846691585,105298.70846391593,117802.8729946423,111610.71846691585,111610.71846691585,-448.263135882724,-448.263135882724,-448.263135882724,-448.263135882724,-448.263135882724,-448.263135882724,0.0,0.0,0.0,111162.45533103312
2025-10-12,111387.26732903776,104786.4537829576,117240.3774686639,111387.26732903776,111387.26732903776,-209.42482426378996,-209.42482426378996,-209.42482426378996,-209.42482426378996,-209.42482426378996,-209.42482426378996,0.0,0.0,0.0,111177.84250477397
2025-10-13,111163.81619115968,104329.53282129386,117151.62054301827,111163.81619115968,111163.81619115968,19.77538929054651,19.77538929054651,19.77538929054651,19.77538929054651,19.77538929054651,19.77538929054651,0.0,0.0,0.0,111183.59158045023
2025-10-14,110940.36505328161,104630.19005966556,117240.17989834765,110940.36505328161,110940.36505328161,40.40407308726656,40.40407308726656,40.40407308726656,40.40407308726656,40.40407308726656,40.40407308726656,0.0,0.0,0.0,110980.76912636888
2025-10-15,110628.26933780493,105060.63273436713,116989.02980779155,110628.26933780493,110628.26933780493,447.27229292805805,447.27229292805805,447.27229292805805,447.27229292805805,447.27229292805805,447.27229292805805,0.0,0.0,0.0,111075.54163073299
2025-10-16,110316.17362232824,104156.82464906677,116477.4529048885,110316.17362232824,110316.17362232824,73.85501037437677,73.85501037437677,73.85501037437677,73.85501037437677,73.85501037437677,73.85501037437677,0.0,0.0,0.0,110390.02863270261
2025-10-17,110004.07790685154,103291.39738189318,116606.64039932618,110004.07790685154,110004.07790685154,76.38119446684958,76.38119446684958,76.38119446684958,76.38119446684958,76.38119446684958,76.38119446684958,0.0,0.0,0.0,110080.4591013184
2025-10-18,109691.98219137486,102570.29367685891,115024.75601946829,109691.98219137486,109691.98219137486,-448.26313588156484,-448.26313588156484,-448.26313588156484,-448.26313588156484,-448.26313588156484,-448.26313588156484,0.0,0.0,0.0,109243.71905549329
2025-10-19,109379.88647589818,103185.43847256937,115067.76872034806,109379.88647589818,109379.88647589818,-209.42482426391066,-209.42482426391066,-209.42482426391066,-209.42482426391066,-209.42482426391066,-209.42482426391066,0.0,0.0,0.0,109170.46165163426
2025-10-20,109067.79076042149,103257.97224490665,115605.18886612979,109067.79076042149,109067.79076042149,19.775389289739888,19.775389289739888,19.775389289739888,19.775389289739888,19.775389289739888,19.775389289739888,0.0,0.0,0.0,109087.56614971123
2025-10-22,108443.59932946812,102637.59459892246,115050.87917007136,108443.59932946812,108443.59932946812,447.27229292770573,447.27229292770573,447.27229292770573,447.27229292770573,447.27229292770573,447.27229292770573,0.0,0.0,0.0,108890.87162239583
2025-10-23,108131.50361399143,102037.8744857314,114683.8785782101,108131.50361399143,108131.50361399143,73.85501037422081,73.85501037422081,73.85501037422081,73.85501037422081,73.85501037422081,73.85501037422081,0.0,0.0,0.0,108205.35862436565
2025-10-24,107819.40789851474,101761.5539946255,113790.67763655704,107819.40789851474,107819.40789851474,76.3811944664453,76.3811944664453,76.3811944664453,76.3811944664453,76.3811944664453,76.3811944664453,0.0,0.0,0.0,107895.78909298118
2025-10-25,107507.31218303806,100957.10875463633,113307.41943455221,107507.31218303806,107507.31218303806,-448.26313588239464,-448.26313588239464,-448.26313588239464,-448.26313588239464,-448.26313588239464,-448.26313588239464,0.0,0.0,0.0,107059.04904715565
2025-10-26,107195.21644394247,100864.8897750301,112715.3368513317,107195.21644394247,107195.21644394247,-209.42482426403143,-209.42482426403143,-209.42482426403143,-209.42482426403143,-209.42482426403143,-209.42482426403143,0.0,0.0,0.0,106985.79161967844
2025-10-27,106883.12070484685,100762.94885699956,112861.2396607117,106883.12070484685,106883.12070484685,19.77538929016853,19.77538929016853,19.77538929016853,19.77538929016853,19.77538929016853,19.77538929016853,0.0,0.0,0.0,106902.89609413702
2025-10-28,106571.02496575126,100422.28791455647,112922.48201272506,106571.02496575126,106571.02496575126,40.404073086415735,40.404073086415735,40.404073086415735,40.404073086415735,40.404073086415735,40.404073086415735,0.0,0.0,0.0,106611.42903883768
2025-10-29,106258.92922665564,100565.83236441566,112986.40240270075,106258.92922665564,106258.92922665564,447.2722929284452,447.2722929284452,447.2722929284452,447.2722929284452,447.2722929284452,447.2722929284452,0.0,0.0,0.0,106706.2015195841
2025-10-30,105946.83348756006,99734.16189288061,112111.80556062967,105946.83348756006,105946.83348756006,73.85501037407457,73.85501037407457,73.85501037407457,73.85501037407457,73.85501037407457,73.85501037407457,0.0,0.0,0.0,106020.68849793413
2025-10-31,105634.73774846445,99742.51706779895,111833.12104870734,105634.73774846445,105634.73774846445,76.38119446659555,76.38119446659555,76.38119446659555,76.38119446659555,76.38119446659555,76.38119446659555,0.0,0.0,0.0,105711.11894293105
2025-11-01,105322.64200936884,98827.93403157346,110937.20859904501,105322.64200936884,105322.64200936884,-448.2631358822299,-448.2631358822299,-448.2631358822299,-448.2631358822299,-448.2631358822299,-448.2631358822299,0.0,0.0,0.0,104874.37887348661
2025-11-02,105010.54627027325,98256.84148372656,110860.08669845703,105010.54627027325,105010.54627027325,-209.4248242650386,-209.4248242650386,-209.4248242650386,-209.4248242650386,-209.4248242650386,-209.4248242650386,0.0,0.0,0.0,104801.12144600821
2025-11-03,104698.45053117763,98155.13642397813,111209.77308744258,104698.45053117763,104698.45053117763,19.775389289361897,19.775389289361897,19.775389289361897,19.775389289361897,19.775389289361897,19.775389289361897,0.0,0.0,0.0,104718.225920467
2025-11-05,104074.25905298642,98001.85045700667,110527.89296808318,104074.25905298642,104074.25905298642,447.27229292809295,447.27229292809295,447.27229292809295,447.27229292809295,447.27229292809295,447.27229292809295,0.0,0.0,0.0,104521.53134591451
2025-11-06,103762.16331389084,97644.82107582949,110021.88156389853,103762.16331389084,103762.16331389084,73.8550103739186,73.8550103739186,73.8550103739186,73.8550103739186,73.8550103739186,73.8550103739186,0.0,0.0,0.0,103836.01832426476
2025-11-07,103450.0675800409,97583.41815509765,109852.2075747605,103450.0675800409,103450.0675800409,76.38119446619126,76.38119446619126,76.38119446619126,76.38119446619126,76.38119446619126,76.38119446619126,0.0,0.0,0.0,103526.44877450708
2025-11-08,103137.97184619097,96404.30197375975,108689.7810190519,103137.97184619097,103137.97184619097,-448.2631358817255,-448.2631358817255,-448.2631358817255,-448.2631358817255,-448.2631358817255,-448.2631358817255,0.0,0.0,0.0,102689.70871030923
2025-11-09,102825.87611234102,95953.80675855397,108331.6361520496,102825.87611234102,102825.87611234102,-209.4248242651593,-209.4248242651593,-209.4248242651593,-209.4248242651593,-209.4248242651593,-209.4248242651593,0.0,0.0,0.0,102616.45128807586
2025-11-10,102513.7803784911,96354.7743117444,108579.96468964129,102513.7803784911,102513.7803784911,19.775389291025842,19.775389291025842,19.775389291025842,19.775389291025842,19.775389291025842,19.775389291025842,0.0,0.0,0.0,102533.55576778212
2025-11-11,102201.68464464117,95940.46666588518,108480.02127925897,102201.68464464117,102201.68464464117,40.40407308718271,40.40407308718271,40.40407308718271,40.40407308718271,40.40407308718271,40.40407308718271,0.0,0.0,0.0,102242.08871772834
2025-11-12,101889.58891079124,95636.41613372817,108718.21035737231,101889.58891079124,101889.58891079124,447.27229292845067,447.27229292845067,447.27229292845067,447.27229292845067,447.27229292845067,447.27229292845067,0.0,0.0,0.0,102336.86120371969
2025-11-13,101577.49317694131,95452.62530561221,107756.02345819365,101577.49317694131,101577.49317694131,73.85501037460578,73.85501037460578,73.85501037460578,73.85501037460578,73.85501037460578,73.85501037460578,0.0,0.0,0.0,101651.34818731592
2025-11-15,100953.30170924145,94328.50606903808,106805.0233535709,100953.30170924145,100953.30170924145,-448.26313588156074,-448.26313588156074,-448.26313588156074,-448.26313588156074,-448.26313588156074,-448.26313588156074,0.0,0.0,0.0,100505.0385733599
2025-11-16,100641.20597539152,94071.36498618852,106437.04971145478,100641.20597539152,100641.20597539152,-209.4248242652801,-209.4248242652801,-209.4248242652801,-209.4248242652801,-209.4248242652801,-209.4248242652801,0.0,0.0,0.0,100431.78115112624
2025-11-17,100329.11024154158,94299.01627790739,106857.80153156846,100329.11024154158,100329.11024154158,19.77538929021919,19.77538929021919,19.77538929021919,19.77538929021919,19.77538929021919,19.77538929021919,0.0,0.0,0.0,100348.8856308318
2025-11-18,100017.01450769168,93528.91753545027,106322.81558230556,100017.01450769168,100017.01450769168,40.404073087071936,40.404073087071936,40.404073087071936,40.404073087071936,40.404073087071936,40.404073087071936,0.0,0.0,0.0,100057.41858077876
2025-11-19,99704.92410517413,93707.49580871899,106169.38042468744,99704.92410517413,99704.92410517413,447.2722929280984,447.2722929280984,447.2722929280984,447.2722929280984,447.2722929280984,447.2722929280984,0.0,0.0,0.0,100152.19639810223
2025-11-22,98768.6528976215,92203.17892149663,104792.02455180504,98768.6528976215,98768.6528976215,-448.26313588139607,-448.26313588139607,-448.26313588139607,-448.26313588139607,-448.26313588139607,-448.26313588139607,0.0,0.0,0.0,98320.38976174011
2025-11-23,98456.56249510396,92150.49108009979,104619.8864619639,98456.56249510396,98456.56249510396,-209.42482426416333,-209.42482426416333,-209.42482426416333,-209.42482426416333,-209.42482426416333,-209.42482426416333,0.0,0.0,0.0,98247.1376708398
2025-11-24,98144.47209258641,91265.765266633,104158.2358841246,98144.47209258641,98144.47209258641,19.775389289835783,19.775389289835783,19.775389289835783,19.775389289835783,19.775389289835783,19.775389289835783,0.0,0.0,0.0,98164.24748187624
2025-11-25,97832.38169006887,92032.20989055844,104517.71284612366,97832.38169006887,97832.38169006887,40.404073087949655,40.404073087949655,40.404073087949655,40.404073087949655,40.404073087949655,40.404073087949655,0.0,0.0,0.0,97872.78576315682
2025-11-26,97520.29128755131,92041.56097352481,104347.27693798294,97520.29128755131,97520.29128755131,447.2722929282919,447.2722929282919,447.2722929282919,447.2722929282919,447.2722929282919,447.2722929282919,0.0,0.0,0.0,97967.5635804796
2025-11-27,97208.2008850338,90749.71692858418,103277.85653824623,97208.2008850338,97208.2008850338,73.85501037430357,73.85501037430357,73.85501037430357,73.85501037430357,73.85501037430357,73.85501037430357,0.0,0.0,0.0,97282.0558954081
