open_time,open,high,low,close,volume_coin,volume_usd,num_trades,close_time
2025-04-06 00:00:00+00:00,83537.99,83817.63,77153.83,78430.0,27942.71436,2239085051.1529646,3948493,2025-04-06 23:59:59.999000+00:00
2025-04-07 00:00:00+00:00,78430.0,81243.58,74508.0,79163.24,78387.53089,6084614024.150647,9736596,2025-04-07 23:59:59.999000+00:00
2025-04-08 00:00:00+00:00,79163.24,80867.99,76239.9,76322.42,35317.32063,2775277777.102461,5512751,2025-04-08 23:59:59.999000+00:00
2025-04-09 00:00:00+00:00,76322.42,83588.0,74620.0,82615.22,75488.28772,5980231256.222496,7741252,2025-04-09 23:59:59.999000+00:00
2025-04-10 00:00:00+00:00,82615.22,82753.21,78464.36,79607.3,33284.80718,2690294353.8478427,4529545,2025-04-10 23:59:59.999000+00:00
2025-04-11 00:00:00+00:00,79607.3,84300.0,78969.58,83423.84,34435.43797,2830363945.1787524,4423157,2025-04-11 23:59:59.999000+00:00
2025-04-12 00:00:00+00:00,83423.83,85905.0,82792.95,85276.9,18470.74437,1557403252.9267516,2501196,2025-04-12 23:59:59.999000+00:00
2025-04-13 00:00:00+00:00,85276.91,86100.0,83034.23,83760.0,24680.04181,2086106375.4392555,3275879,2025-04-13 23:59:59.999000+00:00
2025-04-14 00:00:00+00:00,83760.0,85799.99,83678.0,84591.58,28659.09348,2429132805.0815287,3921522,2025-04-14 23:59:59.999000+00:00
2025-04-15 00:00:00+00:00,84591.58,86496.42,83600.0,83643.99,20910.99528,1780972414.3956008,2910533,2025-04-15 23:59:59.999000+00:00
2025-04-16 00:00:00+00:00,83643.99,85500.0,83111.64,84030.38,20867.24519,1753910031.2009242,3264730,2025-04-16 23:59:59.999000+00:00
2025-04-17 00:00:00+00:00,84030.38,85470.01,83736.26,84947.91,13728.84772,1161659427.386263,2003405,2025-04-17 23:59:59.999000+00:00
2025-04-18 00:00:00+00:00,84947.92,85132.08,84303.96,84474.69,6529.96315,552648483.647487,840009,2025-04-18 23:59:59.999000+00:00
2025-04-19 00:00:00+00:00,84474.7,85677.99,84364.45,85077.01,9666.58153,823222752.2842493,875226,2025-04-19 23:59:59.999000+00:00
2025-04-20 00:00:00+00:00,85077.0,85320.76,83949.52,85179.24,8091.67725,685253644.8918362,944130,2025-04-20 23:59:59.999000+00:00
2025-04-21 00:00:00+00:00,85179.24,88465.99,85144.76,87516.23,31773.37262,2773299591.467066,3041395,2025-04-21 23:59:59.999000+00:00
2025-04-22 00:00:00+00:00,87516.22,93888.0,87076.03,93442.99,43872.74705,3967785064.12817,3268475,2025-04-22 23:59:59.999000+00:00
2025-04-23 00:00:00+00:00,93442.99,94696.05,91935.41,93691.08,27404.16808,2560279933.947952,3016536,2025-04-23 23:59:59.999000+00:00
2025-04-24 00:00:00+00:00,93691.07,94005.0,91660.01,93980.47,19497.06071,1811120137.3146787,2797383,2025-04-24 23:59:59.999000+00:00
2025-04-25 00:00:00+00:00,93980.47,95758.04,92855.96,94638.68,27500.66648,2596877713.640173,3331828,2025-04-25 23:59:59.999000+00:00
2025-04-26 00:00:00+00:00,94638.68,95199.0,93870.69,94628.0,9415.06875,889627361.8414447,1475983,2025-04-26 23:59:59.999000+00:00
2025-04-27 00:00:00+00:00,94628.0,95369.0,93602.58,93749.3,11162.841,1052334792.1866189,1918160,2025-04-27 23:59:59.999000+00:00
2025-04-28 00:00:00+00:00,93749.29,95630.0,92800.01,95011.18,22157.53351,2092532996.5551717,3424740,2025-04-28 23:59:59.999000+00:00
2025-04-29 00:00:00+00:00,95011.18,95461.53,93742.54,94256.82,16955.3402,1607154803.4675477,3020875,2025-04-29 23:59:59.999000+00:00
2025-04-30 00:00:00+00:00,94256.82,95228.45,92910.0,94172.0,17661.2751,1664825670.9831252,3214149,2025-04-30 23:59:59.999000+00:00
2025-05-01 00:00:00+00:00,94172.0,97424.02,94130.43,96489.91,21380.45343,2053857614.2732673,2925716,2025-05-01 23:59:59.999000+00:00
2025-05-02 00:00:00+00:00,96489.9,97895.68,96350.0,96887.14,14905.74811,1446387651.5840576,2698263,2025-05-02 23:59:59.999000+00:00
2025-05-03 00:00:00+00:00,96887.13,96935.67,95753.01,95856.42,9723.34838,935906144.9651498,1181239,2025-05-03 23:59:59.999000+00:00
2025-05-04 00:00:00+00:00,95856.42,96304.48,94151.38,94277.62,11036.38342,1053542403.8531588,1674726,2025-05-04 23:59:59.999000+00:00
2025-05-05 00:00:00+00:00,94277.61,95199.0,93514.1,94733.68,17251.18189,1626999380.1759968,2623300,2025-05-05 23:59:59.999000+00:00
2025-05-06 00:00:00+00:00,94733.68,96920.65,93377.0,96834.02,16122.64513,1526847764.5636683,2512960,2025-05-06 23:59:59.999000+00:00
2025-05-07 00:00:00+00:00,96834.02,97732.0,95784.61,97030.5,16644.83854,1611730124.5924542,2849139,2025-05-07 23:59:59.999000+00:00
2025-05-08 00:00:00+00:00,97030.5,104145.76,96876.29,103261.6,34962.02847,3508645830.5650144,4991147,2025-05-08 23:59:59.999000+00:00
2025-05-09 00:00:00+00:00,103261.61,104361.3,102315.14,102971.99,27617.39907,2847518447.981513,4406929,2025-05-09 23:59:59.999000+00:00
2025-05-10 00:00:00+00:00,102971.99,104984.57,102818.76,104809.53,15324.78611,1588386278.502415,2227845,2025-05-10 23:59:59.999000+00:00
2025-05-11 00:00:00+00:00,104809.53,104972.0,103345.06,104118.0,17987.12197,1873381777.2124255,3100176,2025-05-11 23:59:59.999000+00:00
2025-05-12 00:00:00+00:00,104118.0,105819.45,100718.37,102791.32,31272.77792,3242348937.383069,5298407,2025-05-12 23:59:59.999000+00:00
2025-05-13 00:00:00+00:00,102791.32,104976.25,101429.7,104103.72,21253.42409,2197244118.152367,3703531,2025-05-13 23:59:59.999000+00:00
2025-05-14 00:00:00+00:00,104103.72,104356.95,102602.05,103507.82,16452.9081,1704708279.3884108,3025221,2025-05-14 23:59:59.999000+00:00
2025-05-15 00:00:00+00:00,103507.83,104192.7,101383.07,103763.71,17998.98604,1850183474.5292037,4139477,2025-05-15 23:59:59.999000+00:00
2025-05-16 00:00:00+00:00,103763.71,104550.33,103100.49,103463.9,15683.88024,1628832372.3241482,3237442,2025-05-16 23:59:59.999000+00:00
2025-05-17 00:00:00+00:00,103463.9,103709.86,102612.5,103126.65,11250.89622,1160418362.950618,2568597,2025-05-17 23:59:59.999000+00:00
2025-05-18 00:00:00+00:00,103126.65,106660.0,103105.09,106454.26,21599.98726,2262214972.0749383,3193300,2025-05-18 23:59:59.999000+00:00
2025-05-19 00:00:00+00:00,106454.27,107108.62,102000.0,105573.74,30260.03524,3150324504.5954514,4881371,2025-05-19 23:59:59.999000+00:00
2025-05-20 00:00:00+00:00,105573.73,107320.0,104184.72,106849.99,23705.48275,2509102444.669598,3878351,2025-05-20 23:59:59.999000+00:00
2025-05-21 00:00:00+00:00,106850.0,110797.38,106100.01,109643.99,45531.040345,4914709514.320026,6835279,2025-05-21 23:59:59.999000+00:00
2025-05-22 00:00:00+00:00,109643.99,111980.0,109177.37,111696.21,31630.77313,3509432834.573417,5794216,2025-05-22 23:59:59.999000+00:00
2025-05-23 00:00:00+00:00,111696.22,111800.0,106800.0,107318.3,31737.72309,3469704446.3904047,5251192,2025-05-23 23:59:59.999000+00:00
